from,to,w
65,4988,1.051771762828816
65,5277,1.1753185336184002
65,5600,1.2429270289964256
65,5875,1.0991015729593752
65,5995,1
65,6027,1
65,6348,1.0443757967104135
65,6446,1
65,6726,1.3064145256015853
65,6840,1.2532712669939268
65,7356,1
65,7405,1
65,7441,1.0318686002834516
65,7478,1
65,7484,1
65,7564,1
65,7633,1
65,7917,1.0681454911357755
65,8178,1.107715532282073
65,8634,1.0824514614354208
65,8654,1.051771762828816
65,8916,1.0364581960780412
65,9290,1.0689007963593817
65,9465,1.0575241809209064
65,10022,1
65,10053,1.1721341156643519
65,10475,1
65,10598,1
65,10746,1.0388288221216118
65,10874,1
65,11018,1
65,11197,1
65,11405,1
65,11408,1
65,11430,1
65,11460,1
65,11517,1
65,11519,1
65,11595,1
65,11855,1
65,12067,1
65,12237,1
65,12281,1
65,12476,1
65,12540,1
65,12646,1.0526890460206668
65,12980,1.0460193447367252
65,13041,1
65,13378,1
65,13687,1.0460193447367252
65,14005,1
65,14133,1
65,14158,1
65,14461,1
65,14512,1
65,14871,1
65,14956,1
65,15019,1
65,15051,1.0562530685947795
65,15423,1
65,15806,1
65,15828,1
65,16280,1.0345145085525438
65,16606,1
65,16778,1
65,16854,1.1036372403488663
65,17072,1
65,17097,1
65,17333,1
65,17413,1
65,17468,1
65,17581,1
65,17920,1
65,17946,1
65,18408,1
65,18480,1
65,18634,1
65,18693,1
65,18728,1
65,18837,1
65,18919,1
65,19191,1
65,19679,1
66,5,1.0841769612251877
66,4,1.1846230327015452
66,1101,1
66,3376,1
67,23,2.0814759567100842
67,9,3.3981761345541637
67,4,2.2129063549047756
67,110,1.1599938935267586
67,338,1.146466552162688
67,1544,1.1358468610575398
67,4182,1
67,5223,1
67,8408,1
67,10459,1
67,12657,1
67,16243,1
68,4,1
68,3,1.0495605685844507
69,4,1
69,192,1
70,8,1
70,60,1
70,30,1
70,23,1
70,4,1
70,439,1
70,594,1
70,677,1
70,951,1
70,1369,1
70,2335,1
70,7842,1
71,22,1
71,855,1
71,2560,1
72,7,1
72,59,1
72,458,1
72,4863,1
73,16,4.814426084011152
73,8,2.588308451547756
73,7,3.9445443820885937
73,104,1.2888692349031245
73,164,1.3984138212958614
73,289,1
73,454,1.4691568245794164
73,595,1
73,1388,1
73,1433,1
73,1699,1
73,2089,1
73,6501,1
73,9692,1
73,10356,1
73,10706,1
73,17815,1
73,19188,1
74,59,1
75,5,1
75,120,1
75,178,1
76,25,30.456809502372494
76,62,2.4547456035366704
76,23,3.5370124069182958
76,30,51.63813327818415
76,250,1.3851477565716324
76,538,1
76,887,1
76,890,1
76,924,3.6077827674760803
76,1057,1.2235754362544948
76,1127,1
76,1229,1
76,1248,1
76,1326,1.1785374832087814
